Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
2180	-53.77249	-77.40207	23.62957	0.0802933	0.21816	0.141841	0.0706275	0.243636	0.034074	0.211368	0.0802933	0	0	0	0	0	0	0.21816	0	0	0	0	0	0.141841	0	0	0	0	0.0706275	0	0	0	0.243636	0	0	0.034074	0	0.211368	0.415537	0.111097	0.153862	0.107908	0.0291669	0.0423401	0.0797934	0.0602966	0.193608	0.137274	0.0914241	0.0963739	0.083344	0.318405	0.0333492	0.0462217
2190	-53.82852	-77.45809	23.62957	0.0637046	0.114627	0.0963776	0.308758	0.136237	0.0423204	0.237975	0.0637046	0	0	0	0	0	0	0.114627	0	0	0	0	0	0.0963776	0	0	0	0	0.308758	0	0	0	0.136237	0	0	0.0423204	0	0.237975	0.491643	0.0421684	0.170191	0.14358	0.0319215	0.0618383	0.0560854	0.00257277	0.0630365	0.1549	0.118405	0.0921003	0.100049	0.269312	0.115765	0.0864325
2200	-56.28755	-79.91712	23.62957	0.0457528	0.0823258	0.29309	0.21432	0.282146	0.0230428	0.0593232	0.0457528	0	0	0	0	0	0	0.0823258	0	0	0	0	0	0.29309	0	0	0	0	0.21432	0	0	0	0.282146	0	0	0.0230428	0	0.0593232	0.37063	0.0811428	0.139856	0.0797692	0.0245168	0.0585985	0.244375	0.00111202	0.144468	0.251957	0.158972	0.0144669	0.116715	0.135042	0.131606	0.0467734
2210	-54.72072	-78.35029	23.62957	0.0461399	0.112666	0.267828	0.257527	0.217583	0.00766398	0.0905934	0.0461399	0	0	0	0	0	0	0.112666	0	0	0	0	0	0.267828	0	0	0	0	0.257527	0	0	0	0.217583	0	0	0.00766398	0	0.0905934	0.281936	0.0766435	0.135966	0.0775504	0.0113163	0.238094	0.171461	0.00703269	0.278144	0.209344	0.092849	0.0311701	0.200093	0.00566241	0.0529224	0.129815
2220	-51.03205	-74.66163	23.62957	0.0832847	0.153399	0.0662269	0.464848	0.183536	0.00325384	0.0454514	0.0832847	0	0	0	0	0	0	0.153399	0	0	0	0	0	0.0662269	0	0	0	0	0.464848	0	0	0	0.183536	0	0	0.00325384	0	0.0454514	0.313462	0.0521347	0.0924869	0.105439	0.00769762	0.16786	0.239472	0.021449	0.0700419	0.0662421	0.162873	0.0680308	0.153092	0.00609023	0.0179286	0.455701
2230	-50.5758	-74.20537	23.62957	0.0415906	0.367662	0.0398536	0.177651	0.305689	0.0199615	0.0475925	0.0415906	0	0	0	0	0	0	0.367662	0	0	0	0	0	0.0398536	0	0	0	0	0.177651	0	0	0	0.305689	0	0	0.0199615	0	0.0475925	0.450853	0.0253934	0.0619213	0.0705927	0.025037	0.0389185	0.142285	0.184999	0.0515723	0.0318893	0.332484	0.363121	0.032459	0.0166988	0.0896969	0.082078
2240	-50.06705	-73.69663	23.62957	0.139976	0.358493	0.0284367	0.0926922	0.0947663	0.219157	0.0664782	0.139976	0	0	0	0	0	0	0.358493	0	0	0	0	0	0.0284367	0	0	0	0	0.0926922	0	0	0	0.0947663	0	0	0.219157	0	0.0664782	0.388063	0.0257759	0.0976526	0.269642	0.0196543	0.0613761	0.0419664	0.0958702	0.0568258	0.108585	0.0950907	0.227059	0.0910069	0.143265	0.259295	0.0188735
2250	-49.0197	-72.64928	23.62957	0.267446	0.200625	0.0410573	0.114744	0.262726	0.109784	0.00361713	0.267446	0	0	0	0	0	0	0.200625	0	0	0	0	0	0.0410573	0	0	0	0	0.114744	0	0	0	0.262726	0	0	0.109784	0	0.00361713	0.267452	0.0233613	0.0885047	0.244382	0.0178131	0.0556265	0.0310892	0.271771	0.0995479	0.0941651	0.235574	0.065578	0.111278	0.25548	0.089817	0.048561
2260	-46.96209	-70.59166	23.62957	0.107287	0.341695	0.112259	0.192346	0.204264	0.034779	0.00736982	0.107287	0	0	0	0	0	0	0.341695	0	0	0	0	0	0.112259	0	0	0	0	0.192346	0	0	0	0.204264	0	0	0.034779	0	0.00736982	0.222191	0.0206402	0.0962805	0.0938683	0.0325339	0.0378861	0.108746	0.387854	0.0591614	0.112991	0.437892	0.08843	0.0928009	0.0506554	0.122737	0.0353328
2270	-50.51055	-74.14012	23.62957	0.12376	0.172123	0.208608	0.284518	0.192545	0.0119236	0.00652199	0.12376	0	0	0	0	0	0	0.172123	0	0	0	0	0	0.208608	0	0	0	0	0.284518	0	0	0	0.192545	0	0	0.0119236	0	0.00652199	0.22377	0.00751987	0.0386255	0.0344978	0.0182866	0.00528634	0.14793	0.524084	0.129907	0.281886	0.0851408	0.172377	0.144807	0.0269663	0.0704392	0.0884768
2280	-46.43052	-70.0601	23.62957	0.140827	0.241764	0.193627	0.189573	0.164578	0.0471946	0.0224361	0.140827	0	0	0	0	0	0	0.241764	0	0	0	0	0	0.193627	0	0	0	0	0.189573	0	0	0	0.164578	0	0	0.0471946	0	0.0224361	0.16691	0.0197147	0.0288109	0.0551757	0.00966365	0.00394309	0.0188553	0.696926	0.0488704	0.0523841	0.0707327	0.383079	0.0432205	0.118188	0.217377	0.0661487
2290	-49.41021	-73.03978	23.62957	0.0550892	0.151668	0.0809323	0.0389658	0.640137	0.0193619	0.0138464	0.0550892	0	0	0	0	0	0	0.151668	0	0	0	0	0	0.0809323	0	0	0	0	0.0389658	0	0	0	0.640137	0	0	0.0193619	0	0.0138464	0.0958065	0.00868058	0.0276384	0.0585863	0.037123	0.0129427	0.0199997	0.739223	0.00784388	0.116213	0.0900001	0.287897	0.0601497	0.232736	0.126846	0.0783144
2300	-49.16873	-72.79831	23.62957	0.104122	0.340844	0.108693	0.0631647	0.2708	0.0958014	0.0165746	0.104122	0	0	0	0	0	0	0.340844	0	0	0	0	0	0.108693	0	0	0	0	0.0631647	0	0	0	0.2708	0	0	0.0958014	0	0.0165746	0.198115	0.0203385	0.0647564	0.119081	0.0869788	0.0303247	0.042054	0.438351	0.001653	0.0662243	0.00117081	0.144476	0.298313	0.212746	0.147619	0.127798
2310	-53.28374	-76.91332	23.62957	0.119482	0.175548	0.177113	0.0430137	0.108945	0.370893	0.00500458	0.119482	0	0	0	0	0	0	0.175548	0	0	0	0	0	0.177113	0	0	0	0	0.0430137	0	0	0	0.108945	0	0	0.370893	0	0.00500458	0.193264	0.0259581	0.0929265	0.0354232	0.0962908	0.0362793	0.0635702	0.456288	0.00370928	0.0358901	0.00621688	0.09306	0.0742151	0.0621248	0.261977	0.462807
2320	-53.75294	-77.38251	23.62957	0.12791	0.195866	0.202916	0.0903055	0.0367174	0.208847	0.137438	0.12791	0	0	0	0	0	0	0.195866	0	0	0	0	0	0.202916	0	0	0	0	0.0903055	0	0	0	0.0367174	0	0	0.208847	0	0.137438	0.0744307	0.0355507	0.127267	0.126166	0.131874	0.0257125	0.0162639	0.462735	0.0403103	0.0560506	0.011805	0.174606	0.141603	0.0896832	0.0975189	0.388423
2330	-47.98915	-71.61872	23.62957	0.408123	0.166316	0.0527103	0.139131	0.0457744	0.046524	0.141421	0.408123	0	0	0	0	0	0	0.166316	0	0	0	0	0	0.0527103	0	0	0	0	0.139131	0	0	0	0.0457744	0	0	0.046524	0	0.141421	0.0963946	0.0133844	0.0929944	0.211214	0.0192327	0.0820233	0.0122895	0.472467	0.088222	0.1823	0.0152594	0.0394212	0.159672	0.334196	0.0498818	0.131047
2340	-51.53472	-75.16429	23.62957	0.283583	0.274671	0.0106256	0.0437304	0.255541	0.0335831	0.098266	0.283583	0	0	0	0	0	0	0.274671	0	0	0	0	0	0.0106256	0	0	0	0	0.0437304	0	0	0	0.255541	0	0	0.0335831	0	0.098266	0.316288	0.0124735	0.209711	0.293611	0.0222423	0.0653342	0.0164632	0.0638762	0.080791	0.195105	0.161398	0.0421188	0.0766535	0.228716	0.0982825	0.116936
2350	-50.12197	-73.75154	23.62957	0.344795	0.226206	0.00993076	0.111998	0.219988	0.033449	0.0536333	0.344795	0	0	0	0	0	0	0.226206	0	0	0	0	0	0.00993076	0	0	0	0	0.111998	0	0	0	0.219988	0	0	0.033449	0	0.0536333	0.0697021	0.00520882	0.142812	0.250093	0.0189456	0.0944166	0.0149918	0.403831	0.0378936	0.222329	0.248404	0.0310485	0.14286	0.107903	0.16884	0.040722
2360	-51.59243	-75.22201	23.62957	0.220034	0.471395	0.0191022	0.0425495	0.0749185	0.0103693	0.161632	0.220034	0	0	0	0	0	0	0.471395	0	0	0	0	0	0.0191022	0	0	0	0	0.0425495	0	0	0	0.0749185	0	0	0.0103693	0	0.161632	0.249697	0.0075937	0.125631	0.296128	0.04466	0.137646	0.0156785	0.122966	0.196434	0.082439	0.396229	0.0416563	0.0366644	0.128486	0.088381	0.0297097
2370	-50.41623	-74.0458	23.62957	0.25473	0.349908	0.0234846	0.0199204	0.174475	0.0686678	0.108814	0.25473	0	0	0	0	0	0	0.349908	0	0	0	0	0	0.0234846	0	0	0	0	0.0199204	0	0	0	0.174475	0	0	0.0686678	0	0.108814	0.273889	0.0098388	0.131224	0.306162	0.0472308	0.0614697	0.00932724	0.160859	0.207834	0.0474911	0.0716355	0.0553408	0.0513965	0.208701	0.211047	0.146553
2380	-53.38839	-77.01796	23.62957	0.228809	0.403524	0.0286352	0.055375	0.0316929	0.235687	0.0162763	0.228809	0	0	0	0	0	0	0.403524	0	0	0	0	0	0.0286352	0	0	0	0	0.055375	0	0	0	0.0316929	0	0	0.235687	0	0.0162763	0.254268	0.00884471	0.181549	0.325374	0.0473682	0.0987609	0.00865904	0.075176	0.0666492	0.0646365	0.156711	0.083883	0.17928	0.21419	0.0415335	0.193116
2390	-51.27997	-74.90955	23.62957	0.0463192	0.350459	0.0115965	0.132671	0.317522	0.12848	0.0129526	0.0463192	0	0	0	0	0	0	0.350459	0	0	0	0	0	0.0115965	0	0	0	0	0.132671	0	0	0	0.317522	0	0	0.12848	0	0.0129526	0.406406	0.0199956	0.113832	0.275136	0.0170715	0.0500667	0.0414664	0.076025	0.0638336	0.249435	0.0261213	0.0684404	0.0772801	0.158619	0.164972	0.191299
2400	-50.35883	-73.9884	23.62957	0.218075	0.269421	0.0428037	0.101993	0.152439	0.0736078	0.141661	0.218075	0	0	0	0	0	0	0.269421	0	0	0	0	0	0.0428037	0	0	0	0	0.101993	0	0	0	0.152439	0	0	0.0736078	0	0.141661	0.199498	0.00981548	0.120298	0.11843	0.0152529	0.00554928	0.0106437	0.520513	0.0852898	0.0119948	0.0276809	0.0456224	0.130497	0.0767185	0.0275622	0.594634
2410	-48.25791	-71.88749	23.62957	0.297871	0.185463	0.0548507	0.0516113	0.196236	0.120109	0.09386	0.297871	0	0	0	0	0	0	0.185463	0	0	0	0	0	0.0548507	0	0	0	0	0.0516113	0	0	0	0.196236	0	0	0.120109	0	0.09386	0.207718	0.0128794	0.146293	0.126588	0.0123771	0.0338174	0.0129437	0.447384	0.0860664	0.0220153	0.110231	0.13388	0.39704	0.100747	0.107968	0.042051
2420	-51.38451	-75.01409	23.62957	0.254025	0.135046	0.0845502	0.205249	0.199047	0.0780045	0.0440784	0.254025	0	0	0	0	0	0	0.135046	0	0	0	0	0	0.0845502	0	0	0	0	0.205249	0	0	0	0.199047	0	0	0.0780045	0	0.0440784	0.312469	0.0603539	0.109758	0.210858	0.02709	0.04174	0.0628424	0.174889	0.151398	0.0225344	0.0782811	0.0102141	0.322394	0.263834	0.0714248	0.07992
2430	-50.22071	-73.85029	23.62957	0.210258	0.203337	0.115313	0.131399	0.0745451	0.145616	0.119533	0.210258	0	0	0	0	0	0	0.203337	0	0	0	0	0	0.115313	0	0	0	0	0.131399	0	0	0	0.0745451	0	0	0.145616	0	0.119533	0.302269	0.0631094	0.106175	0.203975	0.0365576	0.083035	0.0328751	0.172004	0.0918865	0.107048	0.488779	0.0101966	0.0345458	0.218265	0.0208055	0.0284735
2440	-51.56434	-75.19392	23.62957	0.461501	0.172206	0.0815972	0.059437	0.0686371	0.0963675	0.0602547	0.461501	0	0	0	0	0	0	0.172206	0	0	0	0	0	0.0815972	0	0	0	0	0.059437	0	0	0	0.0686371	0	0	0.0963675	0	0.0602547	0.158106	0.0422988	0.16329	0.259745	0.0568372	0.0452276	0.044535	0.229961	0.140332	0.351943	0.159332	0.0749522	0.0414706	0.102024	0.0458818	0.0840636
2450	-52.34618	-75.97576	23.62957	0.122944	0.275454	0.043255	0.0230359	0.289253	0.0840644	0.161995	0.122944	0	0	0	0	0	0	0.275454	0	0	0	0	0	0.043255	0	0	0	0	0.0230359	0	0	0	0.289253	0	0	0.0840644	0	0.161995	0.321535	0.0246639	0.197914	0.235476	0.0747273	0.0816876	0.0136403	0.0503565	0.0191506	0.218688	0.299972	0.0539378	0.0796629	0.172381	0.00188753	0.154321
2460	-51.87966	-75.50923	23.62957	0.104964	0.216179	0.0283894	0.125063	0.071722	0.021087	0.432595	0.104964	0	0	0	0	0	0	0.216179	0	0	0	0	0	0.0283894	0	0	0	0	0.125063	0	0	0	0.071722	0	0	0.021087	0	0.432595	0.441678	0.0492685	0.124637	0.114733	0.0328349	0.157041	0.053146	0.026661	0.0188246	0.257355	0.174376	0.159933	0.0958803	0.126566	0.0176898	0.149375
2470	-56.21757	-79.84715	23.62957	0.241712	0.276407	0.0400435	0.0642589	0.140692	0.0146137	0.222272	0.241712	0	0	0	0	0	0	0.276407	0	0	0	0	0	0.0400435	0	0	0	0	0.0642589	0	0	0	0.140692	0	0	0.0146137	0	0.222272	0.193866	0.0661057	0.0592955	0.330298	0.0695913	0.148728	0.12547	0.00664653	0.0664022	0.172435	0.146582	0.211627	0.0593602	0.0958639	0.0614935	0.186236
2480	-52.88572	-76.51529	23.62957	0.155782	0.38884	0.110322	0.0686965	0.169204	0.0523376	0.0548183	0.155782	0	0	0	0	0	0	0.38884	0	0	0	0	0	0.110322	0	0	0	0	0.0686965	0	0	0	0.169204	0	0	0.0523376	0	0.0548183	0.126695	0.0432014	0.127328	0.215856	0.071307	0.10477	0.304612	0.00623036	0.125681	0.0262859	0.347651	0.066432	0.325572	0.0285891	0.0538499	0.0259393
2490	-54.44815	-78.07773	23.62957	0.133431	0.263936	0.146403	0.0588401	0.0485866	0.0779206	0.270884	0.133431	0	0	0	0	0	0	0.263936	0	0	0	0	0	0.146403	0	0	0	0	0.0588401	0	0	0	0.0485866	0	0	0.0779206	0	0.270884	0.262358	0.0578604	0.0841596	0.189555	0.11314	0.0373646	0.251028	0.00453399	0.064244	0.0199927	0.0128946	0.676151	0.147709	0.0129706	0.0227885	0.0432495
2500	-56.86887	-80.49844	23.62957	0.216334	0.165229	0.222317	0.0660279	0.0891244	0.0279222	0.213044	0.216334	0	0	0	0	0	0	0.165229	0	0	0	0	0	0.222317	0	0	0	0	0.0660279	0	0	0	0.0891244	0	0	0.0279222	0	0.213044	0.232497	0.0609501	0.102389	0.197604	0.10582	0.0182851	0.279588	0.00286606	0.176101	0.0708155	0.149852	0.114194	0.0776261	0.21713	0.0647332	0.129548
2510	-55.21284	-78.84241	23.62957	0.0643926	0.516671	0.125075	0.0455383	0.0239637	0.0911174	0.133242	0.0643926	0	0	0	0	0	0	0.516671	0	0	0	0	0	0.125075	0	0	0	0	0.0455383	0	0	0	0.0239637	0	0	0.0911174	0	0.133242	0.253168	0.0692207	0.0619188	0.224418	0.0826394	0.0804318	0.209811	0.0183917	0.118943	0.097116	0.136194	0.178017	0.0102875	0.310987	0.000948621	0.147507
2520	-51.76956	-75.39914	23.62957	0.0407113	0.400039	0.404542	0.0267024	0.112927	0.00465524	0.0104228	0.0407113	0	0	0	0	0	0	0.400039	0	0	0	0	0	0.404542	0	0	0	0	0.0267024	0	0	0	0.112927	0	0	0.00465524	0	0.0104228	0.323132	0.0491518	0.0457802	0.0706854	0.0384214	0.218214	0.162631	0.0919837	0.0996548	0.0800475	0.132784	0.238975	0.0119328	0.360723	0.000944345	0.0749383
2530	-51.11799	-74.74756	23.62957	0.100708	0.199998	0.456397	0.0774985	0.0741704	0.0658161	0.0254121	0.100708	0	0	0	0	0	0	0.199998	0	0	0	0	0	0.456397	0	0	0	0	0.0774985	0	0	0	0.0741704	0	0	0.0658161	0	0.0254121	0.257102	0.0403451	0.0772097	0.0562413	0.0362073	0.154088	0.172379	0.206428	0.23042	0.0831137	0.114958	0.164567	0.0123899	0.315762	0.000980517	0.0778088
2540	-50.04072	-73.67029	23.62957	0.136118	0.364732	0.334996	0.0456497	0.0144155	0.0583953	0.0456936	0.136118	0	0	0	0	0	0	0.364732	0	0	0	0	0	0.334996	0	0	0	0	0.0456497	0	0	0	0.0144155	0	0	0.0583953	0	0.0456936	0.211695	0.0442729	0.0682711	0.0617167	0.0668812	0.150424	0.0756738	0.321065	0.391927	0.063101	0.217478	0.171069	0.00716889	0.0116774	0.000567335	0.137012
2550	-51.99121	-75.62079	23.62957	0.198775	0.245394	0.127891	0.107712	0.117305	0.0341277	0.168795	0.198775	0	0	0	0	0	0	0.245394	0	0	0	0	0	0.127891	0	0	0	0	0.107712	0	0	0	0.117305	0	0	0.0341277	0	0.168795	0.319405	0.0572114	0.0959189	0.110097	0.088368	0.173437	0.0746515	0.0809116	0.291474	0.129155	0.444023	0.0523399	0.0260696	0.0425613	0.00123706	0.0131405
2560	-50.13919	-73.76876	23.62957	0.125187	0.44407	0.0646803	0.0330529	0.0911968	0.139456	0.102357	0.125187	0	0	0	0	0	0	0.44407	0	0	0	0	0	0.0646803	0	0	0	0	0.0330529	0	0	0	0.0911968	0	0	0.139456	0	0.102357	0.201567	0.0513459	0.105667	0.207937	0.0973486	0.100985	0.062107	0.173042	0.327893	0.170172	0.124955	0.0600467	0.0419082	0.266985	0.00785259	0.000187566
2570	-50.30038	-73.92995	23.62957	0.137205	0.14771	0.0708896	0.198142	0.055634	0.286826	0.103593	0.137205	0	0	0	0	0	0	0.14771	0	0	0	0	0	0.0708896	0	0	0	0	0.198142	0	0	0	0.055634	0	0	0.286826	0	0.103593	0.094624	0.0305476	0.0519845	0.156565	0.0261475	0.0705359	0.0321592	0.537437	0.415599	0.0316617	0.297826	0.107011	0.0513545	0.0489729	0.0475486	2.77629e-05
2580	-52.63845	-76.26802	23.62957	0.14959	0.204752	0.235247	0.202747	0.0312743	0.0655985	0.11079	0.14959	0	0	0	0	0	0	0.204752	0	0	0	0	0	0.235247	0	0	0	0	0.202747	0	0	0	0.0312743	0	0	0.0655985	0	0.11079	0.146671	0.0373367	0.111267	0.111084	0.0777325	0.405411	0.00239428	0.108103	0.181914	0.260461	0.0740486	0.125912	0.0803462	0.104627	0.171539	0.00115224
2590	-49.1138	-72.74337	23.62957	0.085788	0.395749	0.276511	0.0507262	0.004423	0.0543804	0.132422	0.085788	0	0	0	0	0	0	0.395749	0	0	0	0	0	0.276511	0	0	0	0	0.0507262	0	0	0	0.004423	0	0	0.0543804	0	0.132422	0.0986533	0.014201	0.0567487	0.0650229	0.0455006	0.237307	0.0134276	0.469139	0.0161861	0.34997	0.0803653	0.256652	0.0269051	0.176062	0.0913743	0.00248514
2600	-49.98919	-73.61876	23.62957	0.639568	0.119804	0.081714	0.018395	0.00732594	0.125336	0.00785693	0.639568	0	0	0	0	0	0	0.119804	0	0	0	0	0	0.081714	0	0	0	0	0.018395	0	0	0	0.00732594	0	0	0.125336	0	0.00785693	0.111019	0.0159811	0.063862	0.166519	0.0512041	0.219664	0.0151108	0.35664	0.0526025	0.00236301	0.421895	0.275837	0.0335162	0.155075	0.0574123	0.00129911
2610	-49.42934	-73.05891	23.62957	0.572309	0.155134	0.0914016	0.0530993	0.0302423	0.0360616	0.0617525	0.572309	0	0	0	0	0	0	0.155134	0	0	0	0	0	0.0914016	0	0	0	0	0.0530993	0	0	0	0.0302423	0	0	0.0360616	0	0.0617525	0.0584354	0.0118256	0.0806776	0.158541	0.0964912	0.196332	0.0581417	0.339555	0.0336796	0.0674007	0.265067	0.337909	0.0963364	0.0869525	0.110631	0.00202303
2620	-50.54608	-74.17566	23.62957	0.281767	0.346468	0.148531	0.0555065	0.048137	0.0256511	0.0939392	0.281767	0	0	0	0	0	0	0.346468	0	0	0	0	0	0.148531	0	0	0	0	0.0555065	0	0	0	0.048137	0	0	0.0256511	0	0.0939392	0.21564	0.048702	0.0712538	0.167775	0.0751228	0.153231	0.134159	0.134116	0.0218137	0.0619744	0.0867285	0.578549	0.0359539	0.100609	0.101725	0.012647
2630	-48.36977	-71.99934	23.62957	0.229736	0.370102	0.248527	0.065075	0.0308799	0.0184648	0.0372159	0.229736	0	0	0	0	0	0	0.370102	0	0	0	0	0	0.248527	0	0	0	0	0.065075	0	0	0	0.0308799	0	0	0.0184648	0	0.0372159	0.252209	0.0255877	0.0833373	0.0928102	0.0406941	0.179216	0.15691	0.169235	0.086091	0.410299	0.181735	0.246848	0.0125663	0.0327456	0.0032136	0.0265012
2640	-49.26535	-72.89493	23.62957	0.140716	0.406153	0.143646	0.173003	0.0981335	0.0197781	0.0185714	0.140716	0	0	0	0	0	0	0.406153	0	0	0	0	0	0.143646	0	0	0	0	0.173003	0	0	0	0.0981335	0	0	0.0197781	0	0.0185714	0.106688	0.032044	0.0901612	0.135727	0.0437798	0.173593	0.299196	0.11881	0.048869	0.205243	0.267599	0.272678	0.00728667	0.0666543	0.0175259	0.114144
2650	-50.44779	-74.07737	23.62957	0.141782	0.392623	0.164969	0.0788251	0.177144	0.0349602	0.00969633	0.141782	0	0	0	0	0	0	0.392623	0	0	0	0	0	0.164969	0	0	0	0	0.0788251	0	0	0	0.177144	0	0	0.0349602	0	0.00969633	0.126814	0.0358526	0.0759749	0.153642	0.0689907	0.123874	0.307528	0.107324	0.0387974	0.136846	0.108088	0.455408	0.0041257	0.0879467	0.0484466	0.120342
2660	-52.10856	-75.73813	23.62957	0.223765	0.270541	0.171132	0.157744	0.0755022	0.0597617	0.0415534	0.223765	0	0	0	0	0	0	0.270541	0	0	0	0	0	0.171132	0	0	0	0	0.157744	0	0	0	0.0755022	0	0	0.0597617	0	0.0415534	0.113272	0.0343003	0.0694603	0.297507	0.0449776	0.13992	0.188158	0.112405	0.137196	0.0614473	0.398725	0.0805211	0.139263	0.045616	0.0952526	0.0419789
2670	-52.7495	-76.37907	23.62957	0.128027	0.504059	0.0883461	0.145363	0.0453367	0.0474859	0.0413815	0.128027	0	0	0	0	0	0	0.504059	0	0	0	0	0	0.0883461	0	0	0	0	0.145363	0	0	0	0.0453367	0	0	0.0474859	0	0.0413815	0.296912	0.0342254	0.0750172	0.321308	0.0399536	0.0494157	0.141949	0.0412186	0.204979	0.182675	0.275756	0.0712366	0.0115874	0.0793802	0.114703	0.0596824
2680	-49.11724	-72.74681	23.62957	0.31068	0.287615	0.0692475	0.134864	0.164261	0.00937912	0.0239528	0.31068	0	0	0	0	0	0	0.287615	0	0	0	0	0	0.0692475	0	0	0	0	0.134864	0	0	0	0.164261	0	0	0.00937912	0	0.0239528	0.250295	0.0262921	0.0576287	0.103047	0.00845329	0.137167	0.13745	0.279667	0.231521	0.288172	0.138855	0.118673	0.00684975	0.0681928	0.0821275	0.0656086
2690	-50.04139	-73.67097	23.62957	0.159052	0.264349	0.227929	0.0848808	0.231819	0.0153305	0.0166401	0.159052	0	0	0	0	0	0	0.264349	0	0	0	0	0	0.227929	0	0	0	0	0.0848808	0	0	0	0.231819	0	0	0.0153305	0	0.0166401	0.206791	0.0316455	0.0872027	0.0809908	0.0500693	0.165452	0.225371	0.152478	0.1669	0.210608	0.13431	0.0835275	0.0138935	0.138317	0.166581	0.0858623
2700	-48.88244	-72.51201	23.62957	0.198219	0.328392	0.221403	0.133014	0.0679123	0.0270383	0.0240214	0.198219	0	0	0	0	0	0	0.328392	0	0	0	0	0	0.221403	0	0	0	0	0.133014	0	0	0	0.0679123	0	0	0.0270383	0	0.0240214	0.0945097	0.0224592	0.103608	0.0976035	0.0388617	0.19939	0.271598	0.17197	0.180684	0.192514	0.232931	0.0791025	0.00400945	0.0259199	0.266619	0.01822
2710	-52.36158	-75.99116	23.62957	0.219219	0.349427	0.0818548	0.111312	0.0751075	0.157333	0.0057465	0.219219	0	0	0	0	0	0	0.349427	0	0	0	0	0	0.0818548	0	0	0	0	0.111312	0	0	0	0.0751075	0	0	0.157333	0	0.0057465	0.0351977	0.00973578	0.0846967	0.0868727	0.0317684	0.13615	0.134987	0.480593	0.0610458	0.0482129	0.0538306	0.131871	0.13015	0.022958	0.514638	0.0372943
2720	-46.73182	-70.36139	23.62957	0.367952	0.163539	0.189967	0.168382	0.0836811	0.0172441	0.00923482	0.367952	0	0	0	0	0	0	0.163539	0	0	0	0	0	0.189967	0	0	0	0	0.168382	0	0	0	0.0836811	0	0	0.0172441	0	0.00923482	0.072191	0.0102703	0.095265	0.0916421	0.0165556	0.183182	0.110655	0.42024	0.163516	0.0851005	0.175189	0.138375	0.178868	0.0683004	0.136684	0.0539677
2730	-49.53582	-73.1654	23.62957	0.14896	0.41337	0.113288	0.106968	0.113537	0.0891136	0.0147638	0.14896	0	0	0	0	0	0	0.41337	0	0	0	0	0	0.113288	0	0	0	0	0.106968	0	0	0	0.113537	0	0	0.0891136	0	0.0147638	0.0905136	0.0281852	0.0530047	0.0915065	0.0634661	0.118293	0.0533483	0.501683	0.214974	0.123251	0.132765	0.0263463	0.355503	0.0456285	0.0648355	0.0366967
2740	-49.18397	-72.81354	23.62957	0.130735	0.328102	0.220378	0.262923	0.0140048	0.0192253	0.0246324	0.130735	0	0	0	0	0	0	0.328102	0	0	0	0	0	0.220378	0	0	0	0	0.262923	0	0	0	0.0140048	0	0	0.0192253	0	0.0246324	0.113175	0.038524	0.0641066	0.085756	0.0229783	0.146531	0.15931	0.369619	0.225481	0.238845	0.103288	0.0276341	0.175647	0.0478588	0.168318	0.0129268
2750	-48.06043	-71.69	23.62957	0.184404	0.198422	0.0899721	0.379705	0.0809507	0.0318022	0.0347446	0.184404	0	0	0	0	0	0	0.198422	0	0	0	0	0	0.0899721	0	0	0	0	0.379705	0	0	0	0.0809507	0	0	0.0318022	0	0.0347446	0.128842	0.0327199	0.0803395	0.187683	0.0156597	0.194005	0.0255357	0.335215	0.0150388	0.139637	0.399761	0.0557811	0.160984	0.0352969	0.171493	0.0220078
2760	-47.74131	-71.37089	23.62957	0.115199	0.257562	0.0563756	0.306348	0.172709	0.0608931	0.0309134	0.115199	0	0	0	0	0	0	0.257562	0	0	0	0	0	0.0563756	0	0	0	0	0.306348	0	0	0	0.172709	0	0	0.0608931	0	0.0309134	0.08811	0.0125763	0.0820986	0.191793	0.0148856	0.0604971	0.0412504	0.508789	0.225515	0.116588	0.218851	0.029298	0.0657508	0.0850213	0.120909	0.138067
2770	-49.29975	-72.92932	23.62957	0.229851	0.219506	0.0432772	0.123886	0.23449	0.101142	0.0478477	0.229851	0	0	0	0	0	0	0.219506	0	0	0	0	0	0.0432772	0	0	0	0	0.123886	0	0	0	0.23449	0	0	0.101142	0	0.0478477	0.0791648	0.0112995	0.0737637	0.192825	0.0039212	0.0925082	0.0370625	0.509455	0.0276329	0.0481769	0.0778492	0.00970566	0.151045	0.237737	0.0526433	0.39521
