Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
2010	-61.93036	-70.98601	9.055643	0.125219	0.0315988	0.172195	0.0109724	0.116125	0.0820559	0.0880131	0.453597	0.45839
2020	-61.72161	-70.21635	8.494747	0.0983863	0.0346404	0.233	0.0490187	0.0566586	0.108403	0.211689	0.296571	0.49174
2030	-66.59407	-71.98926	5.395191	0.128998	0.268716	0.0814483	0.0916905	0.108998	0.132026	0.501598	0.380273	0.118128
2040	-64.11677	-72.2377	8.120937	0.0471592	0.0620407	0.345284	0.0338378	0.017814	0.101923	0.318128	0.345373	0.336499
2050	-65.89318	-71.51431	5.621133	0.20309	0.0316726	0.267343	0.106487	0.0117985	0.174591	0.0754813	0.406746	0.517773
2060	-63.95083	-72.86171	8.910878	0.013606	0.195107	0.149281	0.0116426	0.0722012	0.107153	0.228483	0.21729	0.554227
2070	-66.93883	-71.41472	4.475884	0.103719	0.402538	0.196949	0.0047238	0.105022	0.0676663	0.252222	0.455293	0.292485
2080	-65.06029	-70.32014	5.259845	0.248094	0.108039	0.0849985	0.164567	0.0849532	0.131347	0.127053	0.0582824	0.814665
2090	-68.61876	-68.72644	0.1076774	0.322583	0.103026	0.0900947	0.42649	0.162942	0.102117	0.213122	0.661568	0.12531
2100	-68.53527	-70.04368	1.508412	0.368413	0.162848	0.0416878	0.278691	0.118625	0.132249	0.207271	0.126508	0.666221
2110	-61.79707	-70.91783	9.120759	0.162531	0.0428121	0.0844988	0.053642	0.0767561	0.113057	0.0507789	0.122196	0.827025
2120	-65.27213	-69.9303	4.658167	0.292856	0.0327273	0.120409	0.160151	0.0885543	0.172292	0.0639909	0.110325	0.825684
2130	-61.68322	-73.40182	11.7186	0.0357504	0.0114578	0.0965797	0.0550717	0.0610528	0.0791302	0.00145128	0.28884	0.709709
2140	-64.81699	-72.70128	7.884295	0.307117	0.115345	0.025263	0.0288313	0.0730263	0.0761718	0.515717	0.194587	0.289696
2150	-64.24366	-69.09702	4.853364	0.109224	0.0965478	0.327858	0.0894423	0.100306	0.129014	0.132576	0.0541129	0.813311
2160	-64.42031	-73.09211	8.671808	0.126148	0.085764	0.0927263	0.0412167	0.061064	0.159948	0.555737	0.0203569	0.423906
2170	-69.94189	-73.6358	3.69391	0.237713	0.230846	0.287477	0.0333653	0.140139	0.00955113	0.360957	0.0658146	0.573229
2180	-62.78675	-72.49457	9.707826	0.257687	0.0157537	0.0155137	0.0150017	0.160619	0.0248236	0.531837	0.139265	0.328898
2190	-63.01215	-71.77729	8.765145	0.159401	0.0196703	0.0767301	0.107194	0.147514	0.049379	0.115802	0.417506	0.466691
2200	-63.58962	-72.21939	8.629774	0.0409083	0.058661	0.224822	0.0906148	0.0852123	0.0697919	0.0432255	0.575002	0.381772
2210	-65.22316	-71.08926	5.866102	0.103434	0.218793	0.180544	0.00238062	0.149325	0.122188	0.362015	0.399941	0.238044
2220	-62.04229	-72.77663	10.73433	0.0421557	0.000823923	0.240485	0.030505	0.0314957	0.0671764	0.0777008	0.190533	0.731766
2230	-61.82649	-69.52879	7.702299	0.226458	0.0120125	0.010469	0.138096	0.127156	0.125171	0.0355157	0.113545	0.850939
2240	-67.37151	-69.61026	2.238757	0.109833	0.429378	0.226234	0.0276577	0.127148	0.127649	0.845619	0.0210046	0.133377
2250	-65.98159	-70.11219	4.130597	0.272254	0.134825	0.18061	0.10287	0.0903851	0.125493	0.422127	0.205467	0.372406
2260	-61.78228	-74.04246	12.26018	0.146598	0.0338504	0.00222582	0.0116694	0.0514082	0.0527936	0.512688	0.0181968	0.469116
2270	-61.79604	-71.31771	9.521672	0.179716	0.0703179	0.0115692	0.0172605	0.133832	0.0906234	0.0163508	0.443116	0.540533
2280	-63.79327	-71.88311	8.089838	0.211778	0.122128	0.00158891	0.0452105	0.167902	0.0617777	0.38357	0.448578	0.167852
2290	-67.74975	-72.11513	4.365378	0.168066	0.0684281	0.295914	0.015698	0.177694	0.163082	0.190588	0.370487	0.438924
2300	-68.12412	-71.00718	2.88306	0.133373	0.170254	0.19076	0.210064	0.210227	0.0850447	0.122709	0.387596	0.489695
2310	-62.46501	-71.71626	9.251249	0.138856	0.0052587	0.100264	0.0870154	0.117804	0.0743412	0.126975	0.682106	0.190919
2320	-62.87744	-73.31112	10.43368	0.198361	0.0173932	0.0124013	0.0254674	0.145184	0.0363153	0.130516	0.774886	0.0945978
2330	-69.16083	-70.64619	1.485362	0.25723	0.116743	0.148506	0.237759	0.255408	0.0885907	0.129367	0.835844	0.0347894
2340	-64.60305	-71.37138	6.768333	0.412568	0.0330452	0.0103912	0.0983228	0.090883	0.0639898	0.253397	0.588123	0.158481
2350	-65.15034	-72.63124	7.480905	0.229908	0.192026	0.0408702	0.0312639	0.110529	0.0513201	0.275894	0.51142	0.212686
2360	-61.71404	-69.48525	7.771209	0.0849251	0.0229712	0.304976	0.0290412	0.0414586	0.150838	0.127249	0.00240477	0.870346
2370	-63.14552	-73.03083	9.885316	0.023573	0.00469718	0.115405	0.154047	0.0663162	0.112089	0.00195262	0.647188	0.35086
2380	-64.47245	-70.05942	5.586972	0.0450927	0.166342	0.370764	0.042399	0.0504154	0.122523	0.111817	0.469812	0.418371
2390	-63.61133	-70.99282	7.381492	0.147109	0.014349	0.0184076	0.270337	0.134441	0.0787072	0.536802	0.0839654	0.379232
2400	-65.11978	-73.47387	8.354093	0.148247	0.0547306	0.0710583	0.105231	0.173924	0.0374345	0.532023	0.214686	0.25329
2410	-63.16808	-72.43996	9.271885	0.0477618	0.0105896	0.307217	0.0414154	0.0553492	0.0596639	0.239025	0.310037	0.450938
2420	-63.02061	-74.81585	11.79524	0.116115	0.0591143	0.0075999	0.0389813	0.0769077	0.0345934	0.233483	0.339686	0.426831
2430	-63.5597	-71.4102	7.8505	0.20418	0.0427337	0.0541372	0.0939238	0.16334	0.0699656	0.39639	0.452995	0.150615
2440	-61.59137	-72.1955	10.60413	0.18922	0.0390612	0.0399864	0.0124897	0.112691	0.02893	0.105723	0.0417009	0.852576
2450	-62.13902	-70.65181	8.512786	0.0603676	0.0631531	0.26112	0.00515735	0.10747	0.0814903	0.081965	0.213971	0.704064
2460	-63.73448	-72.67454	8.940055	0.248206	0.02924	0.0906233	0.065425	0.0489202	0.0643951	0.188426	0.421972	0.389602
2470	-66.67521	-72.8258	6.15059	0.454232	0.0911934	0.069769	0.0185902	0.0801108	0.0414973	0.105596	0.278654	0.61575
2480	-63.93918	-72.31446	8.37528	0.0428609	0.0371421	0.182311	0.0953784	0.040686	0.190661	0.545383	0.0361503	0.418467
2490	-62.34498	-70.85494	8.509959	0.14482	0.01034	0.115568	0.0704994	0.117626	0.120117	0.216972	0.27578	0.507248
2500	-66.34039	-71.86669	5.526297	0.213791	0.0866863	0.0684713	0.222461	0.175763	0.0349013	0.786249	0.132375	0.0813754
2510	-62.87973	-70.27737	7.397634	0.197329	0.0485097	0.00828671	0.20255	0.114443	0.0910255	0.403615	0.521354	0.0750312
2520	-64.49766	-75.37172	10.87406	0.0792787	0.00272041	0.149907	0.0181255	0.118477	0.033685	0.342955	0.426542	0.230504
2530	-63.62485	-70.82764	7.202793	0.164738	0.0720205	0.10323	0.0862677	0.147397	0.10306	0.0242521	0.491698	0.484049
2540	-63.61523	-73.30248	9.687256	0.14377	0.0168271	0.0485154	0.0332267	0.0979391	0.150659	0.243823	0.503791	0.252386
2550	-68.52841	-70.56686	2.038457	0.0515257	0.115184	0.39114	0.29777	0.0401055	0.167152	0.264064	0.0856858	0.65025
2560	-66.861	-72.79203	5.931036	0.241556	0.0399327	0.228078	0.00140794	0.0393751	0.221459	0.241449	0.188371	0.57018
2570	-62.44687	-73.17411	10.72724	0.101539	0.0955287	0.0717681	0.00271559	0.0772562	0.064365	0.0274334	0.317332	0.655234
2580	-65.52129	-71.33022	5.808929	0.13102	0.269931	0.141568	0.0165659	0.0878334	0.134021	0.426336	0.149499	0.424165
2590	-62.04077	-70.41758	8.376812	0.0764544	0.0238464	0.165013	0.12796	0.0629563	0.132696	0.0488197	0.252847	0.698333
2600	-67.29018	-72.3671	5.076924	0.172151	0.284919	0.0670345	0.0305371	0.216775	0.0642593	0.372069	0.251666	0.376265
2610	-63.72946	-69.29778	5.568324	0.10118	0.086296	0.288563	0.106492	0.0590249	0.157375	0.110466	0.13384	0.755694
2620	-61.80437	-72.59038	10.786	0.157834	0.0418294	0.0255941	0.0167363	0.0584916	0.108293	0.145079	0.00791656	0.847005
2630	-62.62316	-72.44224	9.819086	0.164198	0.0980169	0.0262813	0.0198259	0.0966969	0.0760608	0.329413	0.423593	0.246994
2640	-65.38617	-74.18142	8.79525	0.132218	0.148246	0.131643	0.0331009	0.0610606	0.0513682	0.173663	0.655461	0.170876
2650	-65.13579	-68.96616	3.830374	0.444312	0.000585351	0.0133736	0.286867	0.110626	0.0731237	0.222673	0.449178	0.328149
2660	-64.16962	-70.1852	6.015582	0.151855	0.0526574	0.331252	0.0629091	0.0314947	0.13532	0.585892	0.0486413	0.365467
2670	-61.74306	-72.48867	10.74562	0.123489	0.00856197	0.00668319	0.0845524	0.122648	0.0658635	0.724509	0.0146356	0.260855
2680	-63.12869	-72.80432	9.675632	0.11212	0.0261944	0.0575826	0.127901	0.102728	0.0652811	0.318956	0.544761	0.136283
2690	-67.84804	-72.42317	4.575132	0.130264	0.315108	0.12991	0.0566192	0.0467024	0.194593	0.454079	0.164547	0.381375
2700	-65.12408	-73.88528	8.761204	0.164144	0.131876	0.0294504	0.0856003	0.0605225	0.0885891	0.345616	0.549026	0.105359
2710	-66.85612	-71.13368	4.277565	0.424056	0.0226229	0.0393833	0.1091	0.16386	0.136426	0.546076	0.0889872	0.364937
2720	-66.86182	-70.24158	3.379759	0.197608	0.150671	0.239461	0.174595	0.133752	0.0664945	0.378553	0.342155	0.279292
2730	-64.66107	-73.51565	8.854582	0.21428	0.0754351	0.0269553	0.0194476	0.105229	0.111853	0.515657	0.461497	0.0228452
2740	-62.83761	-70.16408	7.32647	0.0757474	0.162502	0.248268	0.000412862	0.0847588	0.0957763	0.360207	0.117708	0.522085
2750	-63.07226	-69.6987	6.626441	0.0984783	0.0976018	0.31006	0.0289677	0.0962477	0.088455	0.0414865	0.245067	0.713447
2760	-64.58721	-69.64441	5.057195	0.266958	0.0753369	0.0508535	0.224216	0.126628	0.0931584	0.544102	0.238153	0.217745
2770	-65.1497	-71.72951	6.579811	0.106164	0.184381	0.13886	0.125138	0.0874331	0.0813211	0.956336	0.0200425	0.0236217
2780	-64.36925	-71.83536	7.466107	0.303387	0.0316526	0.101371	0.106192	0.06388	0.0505416	0.249305	0.295083	0.455612
2790	-65.31435	-69.89297	4.578622	0.338215	0.0719413	0.0203269	0.238778	0.100132	0.103544	0.47293	0.319936	0.207135
2800	-63.36113	-69.55746	6.196331	0.0915033	0.0527659	0.389242	0.00862268	0.0252247	0.184613	0.0570291	0.10266	0.840311
2810	-65.17372	-70.88417	5.710448	0.190256	0.0707767	0.119605	0.231947	0.120484	0.0552353	0.144619	0.65814	0.197241
2820	-70.4936	-72.45584	1.962244	0.202313	0.10312	0.153346	0.42978	0.159527	0.0204916	0.535001	0.18443	0.280569
2830	-65.72248	-75.24711	9.524633	0.0493045	0.0254713	0.0176092	0.151835	0.137197	0.121679	0.407288	0.418503	0.174208
2840	-71.53192	-73.71225	2.180328	0.445095	0.273507	0.00351981	0.158644	0.168791	0.00271217	0.326289	0.132332	0.541379
2850	-63.00206	-70.69463	7.692565	0.0924727	0.0490481	0.199289	0.143282	0.0506672	0.105332	0.0130566	0.445195	0.541749
2860	-62.672	-72.21598	9.543984	0.168974	0.0684135	0.00651938	0.08719	0.0667052	0.103848	0.32529	0.143325	0.531385
2870	-62.38079	-71.34748	8.966685	0.164047	0.0484252	0.015154	0.104331	0.118164	0.0946962	0.186867	0.670571	0.142561
2880	-64.55242	-69.61234	5.059925	0.146573	0.000727758	0.492764	0.00966193	0.050463	0.136757	0.21148	0.416501	0.37202
2890	-61.83182	-72.78926	10.95743	0.0790131	0.0191856	0.0885097	0.0512659	0.0598812	0.0981036	0.238494	0.335514	0.425993
2900	-67.99348	-71.06274	3.069252	0.147164	0.0983867	0.0146058	0.353592	0.176217	0.195835	0.379974	0.327964	0.292062
2910	-68.83589	-69.97808	1.142187	0.272352	0.149568	0.0278102	0.466109	0.0909747	0.123083	0.483807	0.0511078	0.465086
2920	-65.83634	-72.41415	6.577816	0.219162	0.043989	0.0774276	0.265517	0.044607	0.0727429	0.0223292	0.428074	0.549596
2930	-65.97409	-71.05232	5.078226	0.203318	0.0606117	0.288957	0.0927556	0.135489	0.0544464	0.417536	0.275751	0.306713
2940	-62.11933	-71.26596	9.146623	0.152191	0.03174	0.0198155	0.179764	0.0818908	0.0659617	0.0953595	0.0160931	0.888547
2950	-66.33407	-70.87052	4.536451	0.0511549	0.313107	0.163118	0.116402	0.109553	0.122756	0.459718	0.155965	0.384317
2960	-68.69275	-69.53642	0.8436668	0.0558174	0.447102	0.331864	0.0113866	0.0455194	0.260529	0.0253349	0.891787	0.0828781
2970	-66.24072	-70.76603	4.525315	0.101968	0.0856437	0.145718	0.277107	0.0794174	0.187069	0.582027	0.057593	0.36038
2980	-64.09938	-71.1049	7.005524	0.0169292	0.147439	0.229673	0.0461117	0.109504	0.141807	0.12478	0.301044	0.574175
2990	-63.25327	-70.66843	7.415159	0.174915	0.0367135	0.0410687	0.210215	0.141354	0.0565677	0.136894	0.174855	0.688251
3000	-66.62446	-69.19958	2.57512	0.250577	0.185692	0.358841	0.0395311	0.0527664	0.135341	0.296315	0.02585	0.677835
3010	-62.58141	-70.8839	8.302497	0.0774985	0.0975356	0.180488	0.0248776	0.106437	0.107647	0.483709	0.117325	0.398966
3020	-63.91926	-72.21279	8.293536	0.0548506	0.104777	0.136055	0.0516044	0.112897	0.13497	0.446004	0.364335	0.189661
3030	-61.45281	-71.66717	10.21436	0.147436	0.0032371	0.00238919	0.040457	0.158669	0.0993346	0.158624	0.141406	0.69997
3040	-64.06243	-69.82951	5.767082	0.230075	0.064909	0.00430072	0.289093	0.10404	0.0916514	0.254581	0.684162	0.0612567
3050	-67.18841	-72.63163	5.443227	0.21648	0.0813458	0.0952448	0.220856	0.173186	0.0211726	0.622317	0.0781572	0.299526
3060	-67.82535	-73.11338	5.28803	0.321443	0.134111	0.0164678	0.218579	0.0389067	0.0903829	0.414793	0.18849	0.396716
3070	-64.20271	-72.44568	8.242975	0.0432964	0.149334	0.143056	0.10641	0.0753428	0.0814945	0.299059	0.158329	0.542612
3080	-63.02429	-71.52273	8.498447	0.192785	0.137165	0.0339904	0.0198382	0.124338	0.0717145	0.554176	0.031234	0.41459
3090	-63.96084	-69.51952	5.558686	0.131518	0.0400097	0.433637	0.0116357	0.0414382	0.141414	0.168032	0.442355	0.389613
3100	-63.42132	-73.02903	9.607716	0.11047	0.0851724	0.0565342	0.0821036	0.101796	0.0608077	0.664346	0.00276428	0.332889
3110	-62.91261	-70.11565	7.203041	0.331508	0.00354569	0.0795359	0.0869086	0.13682	0.0383763	0.0194429	0.30092	0.679637
3120	-61.97524	-71.00203	9.026787	0.193019	0.0383422	0.00758854	0.109959	0.119755	0.0716597	0.29785	0.580811	0.121339
3130	-65.22309	-70.82397	5.600887	0.198435	0.105407	0.296798	0.0547757	0.0768946	0.0641856	0.0689314	0.61225	0.318818
3140	-65.18852	-70.05267	4.864146	0.222686	0.0955474	0.0551883	0.195804	0.199427	0.082934	0.0668151	0.11665	0.816534
3150	-64.75281	-69.97665	5.223833	0.190146	0.19853	0.213966	0.013363	0.107649	0.101037	0.233863	0.234975	0.531162
3160	-66.68984	-72.26412	5.574282	0.0739758	0.145062	0.196808	0.136429	0.0312394	0.214972	0.0130058	0.835433	0.151561
3170	-64.09604	-72.19407	8.098027	0.00164907	0.0317459	0.318807	0.0674083	0.0131371	0.177025	0.153881	0.326453	0.519667
3180	-66.78749	-70.27217	3.484677	0.172842	0.0761506	0.129132	0.249932	0.174632	0.152048	0.24045	0.584065	0.175486
3190	-64.55411	-72.0877	7.533594	0.0290107	0.0466672	0.275193	0.120336	0.00738338	0.173387	0.0734636	0.1535	0.773037
3200	-61.4998	-70.48709	8.987296	0.182495	0.0299149	0.111132	0.0220293	0.0882242	0.109482	0.159701	0.0612149	0.779084
3210	-64.25871	-72.0316	7.772897	0.273377	0.12416	0.0198936	0.0120408	0.159162	0.04545	0.750389	0.060734	0.188877
3220	-60.89322	-71.53614	10.64293	0.150505	0.0334071	0.0356087	0.0200516	0.12599	0.053914	0.0281525	0.230564	0.741283
3230	-61.87662	-71.47743	9.600816	0.0687254	0.0298372	0.171335	0.0774314	0.0653682	0.0847034	0.173068	0.408501	0.418431
3240	-64.15019	-70.16887	6.018678	0.250795	0.0696424	0.15687	0.105496	0.0655748	0.116878	0.286116	0.0487779	0.665106
3250	-61.89886	-72.66448	10.76562	0.0321837	0.02562	0.147111	0.0224412	0.0761514	0.106795	0.0523258	0.651348	0.296326
3260	-63.26475	-70.3642	7.099453	0.183021	0.0202918	0.0309282	0.160371	0.174184	0.115645	0.0451365	0.172791	0.782072
3270	-63.27298	-69.96255	6.689577	0.21308	0.0772116	0.040659	0.125437	0.161377	0.0973253	0.0481378	0.0720756	0.879787
3280	-68.33328	-70.91372	2.58044	0.271706	0.0319954	0.317151	0.11935	0.155213	0.126936	0.240269	0.749287	0.0104444
3290	-64.31806	-71.66764	7.349581	0.241538	0.0475299	0.0265568	0.0566789	0.233366	0.0600676	0.0883008	0.050836	0.860863
3300	-64.28037	-74.31471	10.03434	0.148316	0.0549971	0.154201	0.00710989	0.0395006	0.0608588	0.0375018	0.786482	0.176017
3310	-63.41076	-70.89902	7.488252	0.0564909	0.0533559	0.238974	0.0427593	0.0788048	0.184983	0.405531	0.0219214	0.572548
3320	-61.7135	-69.75578	8.042277	0.327123	0.0125917	0.00485679	0.0660354	0.128187	0.0751467	0.210012	0.246827	0.543161
3330	-65.42237	-70.30759	4.885227	0.274245	0.179643	0.0721867	0.115896	0.135676	0.0723626	0.267664	0.0164736	0.715863
3340	-63.15004	-71.15611	8.006071	0.282084	0.027567	0.0147837	0.0895149	0.163708	0.0389899	0.294855	0.520929	0.184217
3350	-64.16797	-70.29745	6.129472	0.258194	0.120854	0.0403839	0.159282	0.126825	0.0514325	0.0751019	0.140792	0.784107
3360	-72.75926	-70.0218	-2.737467	0.429565	0.170649	0.504009	0.107816	0.144679	0.0632802	0.875298	0.0368412	0.0878604
3370	-62.82355	-71.8648	9.04125	0.17206	0.0295097	0.106506	0.0599462	0.101266	0.0699546	0.607888	0.244465	0.147647
3380	-65.91518	-69.59421	3.679032	0.241442	0.0649104	0.130932	0.321991	0.0808175	0.100111	0.176386	0.00262342	0.820991
3390	-63.74412	-72.07131	8.327192	0.124634	0.0160405	0.0633302	0.133679	0.0733824	0.18157	0.106572	0.0351685	0.85826
3400	-65.06028	-72.9316	7.871318	0.126485	0.0474831	0.118375	0.158409	0.0299887	0.145984	0.313765	0.18523	0.501005
3410	-67.11722	-69.46371	2.346497	0.433564	0.0424188	0.0451196	0.311922	0.177138	0.0296818	0.223646	0.594016	0.182338
3420	-65.37589	-72.24678	6.870886	0.172437	0.0536418	0.121163	0.053233	0.20173	0.0993264	0.173938	0.364528	0.461534
3430	-64.90225	-71.18155	6.279303	0.170368	0.169729	0.187869	0.0259681	0.0825493	0.109285	0.346685	0.54411	0.109205
3440	-62.08783	-70.02994	7.942112	0.222527	0.00749413	0.187869	0.0160242	0.12038	0.0671367	0.204539	0.0520149	0.743446
3450	-64.99936	-70.09191	5.092546	0.11118	0.117666	0.161941	0.157153	0.128613	0.157954	0.0339647	0.177544	0.788491
3460	-65.06228	-70.04633	4.984045	0.17415	0.119042	0.174748	0.20627	0.0665502	0.101861	0.0159764	0.0572866	0.926737
3470	-64.99813	-71.85322	6.85509	0.266439	0.0178619	0.0766277	0.227552	0.063292	0.0509405	0.427254	0.257609	0.315138
3480	-64.45136	-70.85711	6.405746	0.177833	0.0715759	0.0521654	0.22842	0.141949	0.0643696	0.505406	0.145205	0.349389
3490	-63.20895	-69.62242	6.413473	0.200945	0.0308478	0.0845489	0.205214	0.113223	0.100957	0.338558	0.0529869	0.608456
3500	-65.39622	-74.43722	9.040998	0.0911635	0.0405133	0.16932	0.0607244	0.138523	0.0390176	0.728245	0.0673387	0.204416
3510	-68.21636	-72.31591	4.099554	0.0667966	0.0396091	0.227816	0.181744	0.08439	0.308403	0.0424872	0.0541605	0.903352
3520	-65.10007	-70.82133	5.721267	0.0691953	0.0199037	0.447272	0.0225443	0.0261363	0.202443	0.0350408	0.690414	0.274545
3530	-66.66861	-73.75384	7.085229	0.32314	0.0493675	0.0193917	0.202278	0.0635482	0.0277789	0.525549	0.340303	0.134148
3540	-67.18415	-76.49381	9.309667	0.0277231	0.142234	0.109706	0.104714	0.0957362	0.0390583	0.21924	0.37123	0.40953
3550	-62.35701	-72.12503	9.768018	0.04707	0.0611956	0.210027	0.0309247	0.0646476	0.0710333	0.587453	0.0132922	0.399254
3560	-62.51794	-70.02312	7.50518	0.0576298	0.0846272	0.279619	0.000472166	0.0752336	0.156521	0.126989	0.225232	0.647779
3570	-64.64801	-70.07206	5.424053	0.233407	0.0282168	0.0812503	0.198779	0.179418	0.0886479	0.527778	0.0692591	0.402963
3580	-64.18944	-71.90324	7.713795	0.118842	0.0354045	0.0676831	0.137792	0.182275	0.0965066	0.0607409	0.178368	0.760891
3590	-67.8013	-71.40339	3.602091	0.262411	0.265875	0.095011	0.112825	0.101381	0.108453	0.472851	0.31657	0.210579
3600	-64.41751	-70.06298	5.645468	0.147553	0.164204	0.279985	0.0470853	0.0480281	0.106307	0.252203	0.108413	0.639385
3610	-62.33496	-72.22774	9.892781	0.0503285	0.0461226	0.168382	0.00348431	0.0787929	0.128459	0.626276	0.174161	0.199563
3620	-64.02819	-72.27766	8.249473	0.138094	0.114714	0.0884975	0.043768	0.0882721	0.125102	0.0893026	0.602036	0.308661
3630	-63.26936	-71.30369	8.034333	0.267797	0.0288472	0.0610745	0.0936055	0.110547	0.0526634	0.529975	0.351749	0.118276
3640	-62.13061	-70.95542	8.824815	0.183824	0.0890274	0.0710093	0.0211011	0.124309	0.0661556	0.224271	0.0384047	0.737325
3650	-65.61902	-72.67879	7.059767	0.102966	0.00709748	0.134415	0.222657	0.0297779	0.190494	0.0786369	0.914354	0.00700886
3660	-68.09849	-72.49034	4.391848	0.478343	0.0032348	0.129497	0.0696274	0.19619	0.0100099	0.159346	0.462591	0.378063
3670	-63.96525	-72.19416	8.22891	0.135121	0.0673061	0.025478	0.156843	0.0743351	0.140902	0.0663823	0.336584	0.597034
3680	-63.1917	-70.734	7.542302	0.304035	0.0344264	0.0239133	0.043962	0.185811	0.0591782	0.230914	0.186203	0.582883
3690	-61.8071	-71.45157	9.644473	0.230483	0.0332111	0.075284	0.00255301	0.0949173	0.0576874	0.0597489	0.589276	0.350975
3700	-64.26653	-70.27571	6.009184	0.173298	0.0529385	0.0482475	0.260582	0.139275	0.0916251	0.432301	0.224569	0.34313
3710	-69.4084	-70.53297	1.124563	0.0928433	0.328081	0.160088	0.186202	0.183354	0.180647	0.631647	0.356446	0.0119067
3720	-66.93808	-70.1421	3.204021	0.104228	0.0767093	0.315345	0.273034	0.0911045	0.115302	0.109186	0.405433	0.485381
3730	-67.05269	-72.01983	4.967137	0.189708	0.25235	0.126575	0.164021	0.0684267	0.0428057	0.382077	0.268855	0.349069
3740	-62.5598	-71.70564	9.145848	0.29581	0.0279633	0.0128779	0.0493758	0.119242	0.0261513	0.0641072	0.529371	0.406521
3750	-65.78191	-69.88985	4.107946	0.285798	0.0546734	0.0990724	0.183864	0.206229	0.0784939	0.118982	0.28512	0.595898
3760	-67.01903	-72.19379	5.174757	0.424106	0.140544	0.0923134	0.00180308	0.117648	0.0519467	0.138893	0.467739	0.393368
3770	-64.29123	-70.02886	5.73763	0.325619	0.0170733	0.0951167	0.148702	0.0743007	0.12546	0.280415	0.0945941	0.624991
3780	-60.71198	-72.31062	11.59864	0.111779	0.00200366	0.0334557	0.0191556	0.103865	0.0777537	0.233102	0.257302	0.509596
3790	-63.6134	-71.5643	7.950905	0.152441	0.0604765	0.00462981	0.167026	0.0919686	0.144232	0.323257	0.240152	0.436592
3800	-72.20209	-68.37833	-3.823752	0.153447	0.47441	0.479142	0.0579296	0.0906446	0.245653	0.350083	0.554442	0.0954748
3810	-66.81363	-73.26481	6.451181	0.118701	0.184114	0.239145	0.0957178	0.00354452	0.0916931	0.169711	0.453883	0.376406
3820	-63.91364	-72.12397	8.210321	0.199185	0.0174197	0.0940267	0.0416299	0.182375	0.0667391	0.611018	0.0354171	0.353565
