Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
550	-48.55272	-72.1823	23.62957	0.193783	0.266237	0.200412	0.0396585	0.146093	0.0472416	0.106575	0.193783	0	0	0	0	0	0	0.266237	0	0	0	0	0	0.200412	0	0	0	0	0.0396585	0	0	0	0.146093	0	0	0.0472416	0	0.106575	0.123291	0.0266729	0.0864702	0.0906207	0.015019	0.121831	0.0256397	0.510456	0.199261	0.0586337	0.49866	0.0603878	0.0160642	0.115519	0.00717191	0.0443034
560	-50.95627	-74.58584	23.62957	0.194893	0.327561	0.216363	0.0328263	0.131384	0.0208156	0.0761571	0.194893	0	0	0	0	0	0	0.327561	0	0	0	0	0	0.216363	0	0	0	0	0.0328263	0	0	0	0.131384	0	0	0.0208156	0	0.0761571	0.153765	0.0325337	0.113347	0.0971904	0.126055	0.161633	0.0354169	0.280059	0.058685	0.0627791	0.0814048	0.119994	0.237492	0.272825	0.00258865	0.164233
570	-49.11299	-72.74256	23.62957	0.0454366	0.337591	0.0812414	0.069799	0.20003	0.0582942	0.207608	0.0454366	0	0	0	0	0	0	0.337591	0	0	0	0	0	0.0812414	0	0	0	0	0.069799	0	0	0	0.20003	0	0	0.0582942	0	0.207608	0.269708	0.0474065	0.0839108	0.193112	0.0252049	0.0663792	0.0116835	0.302595	0.140767	0.0521231	0.0277354	0.197794	0.23368	0.275714	0.00310316	0.0690836
580	-47.04251	-70.67209	23.62957	0.0877517	0.285393	0.0360463	0.158395	0.223646	0.128869	0.079899	0.0877517	0	0	0	0	0	0	0.285393	0	0	0	0	0	0.0360463	0	0	0	0	0.158395	0	0	0	0.223646	0	0	0.128869	0	0.079899	0.237881	0.0425496	0.0691743	0.129808	0.0160475	0.030751	0.0104865	0.463302	0.0502276	0.184503	0.206361	0.0967104	0.0647813	0.193103	0.00326766	0.201046
590	-48.66873	-72.2983	23.62957	0.0295353	0.0808626	0.112438	0.327528	0.095179	0.262295	0.0921626	0.0295353	0	0	0	0	0	0	0.0808626	0	0	0	0	0	0.112438	0	0	0	0	0.327528	0	0	0	0.095179	0	0	0.262295	0	0.0921626	0.182438	0.0402881	0.0654977	0.110622	0.0151945	0.0555268	0.00992919	0.520504	0.0268437	0.0651499	0.163603	0.0766719	0.19953	0.236634	0.00631437	0.225253
600	-47.73613	-71.3657	23.62957	0.100308	0.161643	0.159282	0.169906	0.0942796	0.183431	0.131149	0.100308	0	0	0	0	0	0	0.161643	0	0	0	0	0	0.159282	0	0	0	0	0.169906	0	0	0	0.0942796	0	0	0.183431	0	0.131149	0.203306	0.0446686	0.0907884	0.110913	0.0130647	0.0579047	0.0187311	0.460624	0.0310675	0.0625376	0.0608496	0.145761	0.433703	0.116239	0.00338855	0.146453
610	-51.77898	-75.40855	23.62957	0.314306	0.136514	0.123107	0.0508277	0.145431	0.111305	0.118509	0.314306	0	0	0	0	0	0	0.136514	0	0	0	0	0	0.123107	0	0	0	0	0.0508277	0	0	0	0.145431	0	0	0.111305	0	0.118509	0.0998018	0.0388177	0.110989	0.125179	0.0154508	0.207796	0.0345092	0.367457	0.0142749	0.042185	0.0554191	0.495136	0.199278	0.116386	0.00853871	0.0687832
620	-49.32238	-72.95196	23.62957	0.196919	0.137261	0.12378	0.217859	0.157294	0.0792801	0.0876081	0.196919	0	0	0	0	0	0	0.137261	0	0	0	0	0	0.12378	0	0	0	0	0.217859	0	0	0	0.157294	0	0	0.0792801	0	0.0876081	0.141955	0.0364962	0.132998	0.126175	0.00578249	0.249001	0.0389492	0.268643	0.000923391	0.154414	0.0193478	0.477637	0.174616	0.131304	0.00461128	0.037146
630	-51.31823	-74.9478	23.62957	0.0967513	0.383638	0.147201	0.127802	0.167638	0.0356549	0.0413137	0.0967513	0	0	0	0	0	0	0.383638	0	0	0	0	0	0.147201	0	0	0	0	0.127802	0	0	0	0.167638	0	0	0.0356549	0	0.0413137	0.146019	0.037541	0.0912012	0.246398	0.0680785	0.13453	0.044382	0.231851	0.0587527	0.269835	0.0164711	0.406622	0.00888429	0.111782	0.00233826	0.125315
640	-50.09235	-73.72193	23.62957	0.240178	0.340048	0.189483	0.0441303	0.0553176	0.0200767	0.110767	0.240178	0	0	0	0	0	0	0.340048	0	0	0	0	0	0.189483	0	0	0	0	0.0441303	0	0	0	0.0553176	0	0	0.0200767	0	0.110767	0.211666	0.0244123	0.0593067	0.171063	0.05206	0.188139	0.00861369	0.284739	0.16583	0.0120767	0.0892692	0.164196	0.0276524	0.188892	0.00646552	0.345619
650	-47.44958	-71.07916	23.62957	0.173831	0.391346	0.0787034	0.0511838	0.0911978	0.182782	0.0309561	0.173831	0	0	0	0	0	0	0.391346	0	0	0	0	0	0.0787034	0	0	0	0	0.0511838	0	0	0	0.0911978	0	0	0.182782	0	0.0309561	0.228557	0.029641	0.0760392	0.207702	0.044761	0.0844015	0.023437	0.305461	0.145728	0.0156323	0.248668	0.230228	0.0343173	0.247448	0.000710032	0.0772679
660	-48.76549	-72.39506	23.62957	0.0800647	0.129151	0.261047	0.272599	0.140654	0.0973429	0.0191414	0.0800647	0	0	0	0	0	0	0.129151	0	0	0	0	0	0.261047	0	0	0	0	0.272599	0	0	0	0.140654	0	0	0.0973429	0	0.0191414	0.162121	0.0523254	0.0584784	0.0801542	0.0285539	0.0524169	0.0161353	0.549815	0.10532	0.163237	0.121554	0.0835676	0.0618307	0.186963	0.0217077	0.25582
670	-47.35302	-70.9826	23.62957	0.248359	0.22126	0.10459	0.135003	0.127876	0.152037	0.0108751	0.248359	0	0	0	0	0	0	0.22126	0	0	0	0	0	0.10459	0	0	0	0	0.135003	0	0	0	0.127876	0	0	0.152037	0	0.0108751	0.211718	0.0302844	0.075924	0.0579932	0.0219411	0.0591811	0.0209295	0.522029	0.154611	0.273916	0.0913874	0.0394242	0.0730852	0.0871043	0.0870267	0.193445
680	-53.76971	-77.39929	23.62957	0.151165	0.212906	0.251277	0.0292385	0.0583192	0.292322	0.00477308	0.151165	0	0	0	0	0	0	0.212906	0	0	0	0	0	0.251277	0	0	0	0	0.0292385	0	0	0	0.0583192	0	0	0.292322	0	0.00477308	0.115942	0.045291	0.113546	0.0867299	0.0511864	0.232849	0.0411573	0.313299	0.234756	0.0569224	0.312291	0.0345663	0.0536382	0.0866934	0.0704029	0.15073
690	-51.04879	-74.67837	23.62957	0.195665	0.141219	0.162166	0.0929124	0.0822046	0.278174	0.0476588	0.195665	0	0	0	0	0	0	0.141219	0	0	0	0	0	0.162166	0	0	0	0	0.0929124	0	0	0	0.0822046	0	0	0.278174	0	0.0476588	0.216028	0.0531454	0.119575	0.106462	0.0628318	0.13505	0.050521	0.256387	0.104692	0.130005	0.0972281	0.122936	0.0663538	0.343784	0.0849249	0.0500748
700	-51.19794	-74.82751	23.62957	0.314295	0.186675	0.211313	0.153372	0.0525165	0.00717875	0.0746495	0.314295	0	0	0	0	0	0	0.186675	0	0	0	0	0	0.211313	0	0	0	0	0.153372	0	0	0	0.0525165	0	0	0.00717875	0	0.0746495	0.231711	0.0359045	0.0689173	0.089168	0.0424485	0.112936	0.0694593	0.349456	0.0833091	0.200937	0.064664	0.258611	0.0470427	0.105908	0.0575123	0.182017
710	-49.5246	-73.15418	23.62957	0.0777298	0.501429	0.222213	0.0355775	0.126197	0.00709488	0.0297583	0.0777298	0	0	0	0	0	0	0.501429	0	0	0	0	0	0.222213	0	0	0	0	0.0355775	0	0	0	0.126197	0	0	0.00709488	0	0.0297583	0.277771	0.0250815	0.0569221	0.0443019	0.0214413	0.147267	0.129051	0.298164	0.281449	0.0546852	0.166054	0.0916371	0.188026	0.120463	0.077452	0.0202342
720	-52.75491	-76.38448	23.62957	0.246672	0.207778	0.302394	0.124532	0.0706314	0.0259392	0.0220529	0.246672	0	0	0	0	0	0	0.207778	0	0	0	0	0	0.302394	0	0	0	0	0.124532	0	0	0	0.0706314	0	0	0.0259392	0	0.0220529	0.394384	0.0221585	0.0448947	0.086689	0.0271116	0.0980133	0.135968	0.190781	0.208083	0.0376099	0.216609	0.358628	0.128075	0.00768725	0.0294203	0.0138867
730	-52.55804	-76.18762	23.62957	0.146362	0.364656	0.222882	0.0147461	0.149675	0.0650271	0.0366511	0.146362	0	0	0	0	0	0	0.364656	0	0	0	0	0	0.222882	0	0	0	0	0.0147461	0	0	0	0.149675	0	0	0.0650271	0	0.0366511	0.443171	0.0192065	0.0427271	0.0549046	0.0330406	0.193947	0.13703	0.0759739	0.0778243	0.0891491	0.165421	0.28406	0.219525	0.0319515	0.130149	0.00191993
740	-52.32498	-75.95456	23.62957	0.0970521	0.465741	0.0980756	0.0307891	0.141362	0.113411	0.0535691	0.0970521	0	0	0	0	0	0	0.465741	0	0	0	0	0	0.0980756	0	0	0	0	0.0307891	0	0	0	0.141362	0	0	0.113411	0	0.0535691	0.248309	0.0219256	0.0648141	0.0387787	0.0377183	0.349107	0.0484346	0.190913	0.0370415	0.312504	0.0657731	0.135786	0.0450243	0.0326914	0.369215	0.00196439
750	-53.18904	-76.81861	23.62957	0.0957783	0.307182	0.200956	0.0349344	0.273686	0.0258351	0.0616283	0.0957783	0	0	0	0	0	0	0.307182	0	0	0	0	0	0.200956	0	0	0	0	0.0349344	0	0	0	0.273686	0	0	0.0258351	0	0.0616283	0.174932	0.0173553	0.051899	0.022652	0.0154324	0.362123	0.0254667	0.33014	0.173323	0.0286535	0.0879872	0.15642	0.218847	0.105674	0.225892	0.00320313
760	-49.35657	-72.98615	23.62957	0.15605	0.161633	0.320536	0.0653224	0.237944	0.0306752	0.0278391	0.15605	0	0	0	0	0	0	0.161633	0	0	0	0	0	0.320536	0	0	0	0	0.0653224	0	0	0	0.237944	0	0	0.0306752	0	0.0278391	0.237311	0.0151045	0.0704058	0.0507854	0.0300906	0.00747638	0.0282025	0.560624	0.140779	0.10431	0.21414	0.0858485	0.127661	0.101625	0.213488	0.0121491
770	-48.33265	-71.96222	23.62957	0.257428	0.253293	0.120644	0.0567943	0.16262	0.129757	0.0194645	0.257428	0	0	0	0	0	0	0.253293	0	0	0	0	0	0.120644	0	0	0	0	0.0567943	0	0	0	0.16262	0	0	0.129757	0	0.0194645	0.0919675	0.0174177	0.143564	0.121888	0.0392494	0.0725687	0.0328957	0.480449	0.0632686	0.0459275	0.232322	0.145311	0.110327	0.0491341	0.329088	0.0246222
780	-50.86932	-74.4989	23.62957	0.471461	0.209147	0.143494	0.043149	0.0698338	0.0248793	0.0380359	0.471461	0	0	0	0	0	0	0.209147	0	0	0	0	0	0.143494	0	0	0	0	0.043149	0	0	0	0.0698338	0	0	0.0248793	0	0.0380359	0.0721535	0.0174618	0.16244	0.244731	0.0473996	0.136796	0.115423	0.203596	0.193422	0.178789	0.125757	0.0400452	0.0921244	0.156728	0.128998	0.0841366
790	-53.34488	-76.97445	23.62957	0.173752	0.375928	0.303248	0.0115901	0.0473821	0.052624	0.0354768	0.173752	0	0	0	0	0	0	0.375928	0	0	0	0	0	0.303248	0	0	0	0	0.0115901	0	0	0	0.0473821	0	0	0.052624	0	0.0354768	0.124514	0.0169184	0.0781067	0.0630217	0.1286	0.193209	0.297735	0.0978958	0.0824583	0.276226	0.178128	0.291117	0.033121	0.089312	0.0312639	0.0183739
800	-53.13607	-76.76564	23.62957	0.358858	0.167213	0.301812	0.00415909	0.0528473	0.0687576	0.0463533	0.358858	0	0	0	0	0	0	0.167213	0	0	0	0	0	0.301812	0	0	0	0	0.00415909	0	0	0	0.0528473	0	0	0.0687576	0	0.0463533	0.190282	0.0258548	0.0587759	0.0641354	0.259139	0.0685624	0.183642	0.149608	0.118832	0.331738	0.217631	0.235272	0.0318667	0.0245437	0.0252666	0.0148493
810	-48.91522	-72.54479	23.62957	0.3326	0.258712	0.115967	0.0194625	0.0377112	0.198243	0.0373036	0.3326	0	0	0	0	0	0	0.258712	0	0	0	0	0	0.115967	0	0	0	0	0.0194625	0	0	0	0.0377112	0	0	0.198243	0	0.0373036	0.17615	0.0239346	0.11133	0.175243	0.153129	0.0784034	0.0160794	0.265731	0.061771	0.33452	0.140922	0.2811	0.0577443	0.0267981	0.0702365	0.0269077
820	-50.33902	-73.96859	23.62957	0.159782	0.254003	0.0689953	0.00607864	0.189216	0.266512	0.0554123	0.159782	0	0	0	0	0	0	0.254003	0	0	0	0	0	0.0689953	0	0	0	0	0.00607864	0	0	0	0.189216	0	0	0.266512	0	0.0554123	0.114404	0.0268739	0.0977969	0.124541	0.061014	0.0389272	0.0154521	0.520991	0.138451	0.0834853	0.259583	0.0491563	0.0366668	0.056174	0.139471	0.237013
830	-48.676	-72.30557	23.62957	0.247069	0.135658	0.123484	0.0554125	0.278952	0.126502	0.0329216	0.247069	0	0	0	0	0	0	0.135658	0	0	0	0	0	0.123484	0	0	0	0	0.0554125	0	0	0	0.278952	0	0	0.126502	0	0.0329216	0.10731	0.0126764	0.147889	0.0902897	0.0489463	0.0365133	0.0468024	0.509573	0.241461	0.0874037	0.125823	0.0176168	0.0229134	0.152352	0.255825	0.096605
840	-52.16906	-75.79863	23.62957	0.235951	0.0933654	0.0975251	0.272583	0.219266	0.0579499	0.0233596	0.235951	0	0	0	0	0	0	0.0933654	0	0	0	0	0	0.0975251	0	0	0	0	0.272583	0	0	0	0.219266	0	0	0.0579499	0	0.0233596	0.198235	0.0231029	0.259317	0.172261	0.0307774	0.0761285	0.0370757	0.203102	0.0681772	0.160767	0.145854	0.0115943	0.00505853	0.0798799	0.103521	0.425148
850	-48.43111	-72.06068	23.62957	0.187524	0.199428	0.0850342	0.0869324	0.319201	0.100121	0.0217583	0.187524	0	0	0	0	0	0	0.199428	0	0	0	0	0	0.0850342	0	0	0	0	0.0869324	0	0	0	0.319201	0	0	0.100121	0	0.0217583	0.160978	0.0202153	0.110024	0.140019	0.023825	0.173599	0.0324416	0.338899	0.0383925	0.31772	0.118116	0.0118473	0.00533728	0.211423	0.179522	0.117642
860	-49.85173	-73.4813	23.62957	0.129244	0.295684	0.216043	0.194617	0.0552852	0.0965298	0.0125962	0.129244	0	0	0	0	0	0	0.295684	0	0	0	0	0	0.216043	0	0	0	0	0.194617	0	0	0	0.0552852	0	0	0.0965298	0	0.0125962	0.164839	0.0179689	0.113396	0.145057	0.0177785	0.180052	0.0116191	0.349288	0.0637408	0.200835	0.414778	0.00409096	0.00851108	0.0314762	0.0889705	0.187597
870	-49.45224	-73.08181	23.62957	0.433262	0.176089	0.101539	0.141167	0.0477654	0.0160034	0.0841743	0.433262	0	0	0	0	0	0	0.176089	0	0	0	0	0	0.101539	0	0	0	0	0.141167	0	0	0	0.0477654	0	0	0.0160034	0	0.0841743	0.0536519	0.00964614	0.0608741	0.11404	0.0500855	0.152675	0.00693915	0.552088	0.0558039	0.197589	0.280277	0.00238265	0.0302616	0.243633	0.0976494	0.0924041
880	-46.98593	-70.61551	23.62957	0.220435	0.166954	0.238782	0.131904	0.0766462	0.130765	0.0345125	0.220435	0	0	0	0	0	0	0.166954	0	0	0	0	0	0.238782	0	0	0	0	0.131904	0	0	0	0.0766462	0	0	0.130765	0	0.0345125	0.0478674	0.00860614	0.0660184	0.108327	0.0111596	0.1339	0.0165699	0.607552	0.294894	0.0509116	0.0708816	0.0225196	0.14109	0.169072	0.195523	0.0551081
890	-47.06777	-70.69735	23.62957	0.0959681	0.181464	0.12264	0.316206	0.0320654	0.245531	0.00612454	0.0959681	0	0	0	0	0	0	0.181464	0	0	0	0	0	0.12264	0	0	0	0	0.316206	0	0	0	0.0320654	0	0	0.245531	0	0.00612454	0.101954	0.0169104	0.0941306	0.107976	0.0159116	0.0834836	0.0139959	0.565638	0.188634	0.214972	0.0908089	0.0847473	0.108292	0.151194	0.0578197	0.103533
900	-47.60164	-71.23121	23.62957	0.147325	0.389666	0.127323	0.0750821	0.0923208	0.052118	0.116165	0.147325	0	0	0	0	0	0	0.389666	0	0	0	0	0	0.127323	0	0	0	0	0.0750821	0	0	0	0.0923208	0	0	0.052118	0	0.116165	0.19982	0.0303085	0.0723159	0.125593	0.0448337	0.163619	0.0113975	0.352113	0.189393	0.0614847	0.10634	0.260685	0.151359	0.00934751	0.0083296	0.213062
910	-46.2567	-69.88627	23.62957	0.187323	0.346573	0.11051	0.0615927	0.080838	0.0894876	0.123675	0.187323	0	0	0	0	0	0	0.346573	0	0	0	0	0	0.11051	0	0	0	0	0.0615927	0	0	0	0.080838	0	0	0.0894876	0	0.123675	0.148484	0.0190941	0.0515778	0.109578	0.0301222	0.142785	0.0105561	0.487803	0.356872	0.160506	0.149185	0.132488	0.0561652	0.0244016	0.00249486	0.117887
920	-47.7625	-71.39208	23.62957	0.230344	0.127096	0.10735	0.042631	0.012394	0.277172	0.203012	0.230344	0	0	0	0	0	0	0.127096	0	0	0	0	0	0.10735	0	0	0	0	0.042631	0	0	0	0.012394	0	0	0.277172	0	0.203012	0.0981247	0.0126182	0.0348796	0.0800204	0.0132252	0.0396953	0.00439196	0.717045	0.208867	0.136528	0.113476	0.174172	0.126202	0.125664	0.0330863	0.082005
930	-48.01724	-71.64682	23.62957	0.177665	0.142684	0.113749	0.0379019	0.0185296	0.263069	0.246402	0.177665	0	0	0	0	0	0	0.142684	0	0	0	0	0	0.113749	0	0	0	0	0.0379019	0	0	0	0.0185296	0	0	0.263069	0	0.246402	0.0759311	0.0167269	0.0709635	0.0728209	0.0309403	0.0760891	0.00399681	0.652531	0.319007	0.0203198	0.0606637	0.113532	0.0138463	0.123711	0.0376563	0.311264
940	-50.27764	-73.90721	23.62957	0.157862	0.176128	0.0582092	0.0323683	0.069506	0.452195	0.0537309	0.157862	0	0	0	0	0	0	0.176128	0	0	0	0	0	0.0582092	0	0	0	0	0.0323683	0	0	0	0.069506	0	0	0.452195	0	0.0537309	0.25419	0.0467139	0.18213	0.185631	0.0788714	0.0677596	0.0180993	0.166604	0.214784	0.0928508	0.119587	0.22619	0.033553	0.246968	0.0346173	0.0314492
950	-51.03483	-74.6644	23.62957	0.0831239	0.325469	0.0306506	0.0170439	0.0173075	0.498112	0.0282925	0.0831239	0	0	0	0	0	0	0.325469	0	0	0	0	0	0.0306506	0	0	0	0	0.0170439	0	0	0	0.0173075	0	0	0.498112	0	0.0282925	0.233316	0.0242507	0.0589936	0.251084	0.0334578	0.0993164	0.00882257	0.290758	0.0172424	0.0220101	0.0161865	0.0365926	0.0531138	0.337307	0.0236245	0.493923
960	-46.9661	-70.59567	23.62957	0.299707	0.204259	0.0831086	0.234088	0.0623905	0.047403	0.069044	0.299707	0	0	0	0	0	0	0.204259	0	0	0	0	0	0.0831086	0	0	0	0	0.234088	0	0	0	0.0623905	0	0	0.047403	0	0.069044	0.177228	0.0217557	0.0548112	0.0772329	0.00757627	0.0852364	0.00819277	0.567967	0.105968	0.00592517	0.0193196	0.0795402	0.135476	0.036046	0.0281973	0.589527
970	-46.37002	-69.9996	23.62957	0.0649907	0.241137	0.0568037	0.097148	0.0188137	0.474271	0.0468358	0.0649907	0	0	0	0	0	0	0.241137	0	0	0	0	0	0.0568037	0	0	0	0	0.097148	0	0	0	0.0188137	0	0	0.474271	0	0.0468358	0.224696	0.0212988	0.0536602	0.0909354	0.0115048	0.177001	0.00330398	0.4176	0.248531	0.0417143	0.152338	0.0303151	0.187797	0.0395044	0.0232365	0.276563
980	-49.13975	-72.76932	23.62957	0.0661097	0.348217	0.0522823	0.0162948	0.32076	0.174154	0.022182	0.0661097	0	0	0	0	0	0	0.348217	0	0	0	0	0	0.0522823	0	0	0	0	0.0162948	0	0	0	0.32076	0	0	0.174154	0	0.022182	0.162905	0.025717	0.0760989	0.108629	0.00898371	0.0899077	0.00564799	0.522111	0.28942	0.0625643	0.0847104	0.142682	0.235951	0.0721609	0.0136328	0.0988783
990	-52.87698	-76.50656	23.62957	0.178405	0.184898	0.0215273	0.0154824	0.363726	0.112445	0.123516	0.178405	0	0	0	0	0	0	0.184898	0	0	0	0	0	0.0215273	0	0	0	0	0.0154824	0	0	0	0.363726	0	0	0.112445	0	0.123516	0.225982	0.0209988	0.112635	0.0881326	0.033561	0.119469	0.00469864	0.394524	0.0378574	0.311311	0.00371708	0.0354148	0.0962835	0.338635	0.141527	0.0352544
1000	-48.51365	-72.14323	23.62957	0.301686	0.182235	0.11494	0.0370716	0.0430369	0.0757636	0.245266	0.301686	0	0	0	0	0	0	0.182235	0	0	0	0	0	0.11494	0	0	0	0	0.0370716	0	0	0	0.0430369	0	0	0.0757636	0	0.245266	0.175773	0.0163334	0.0854294	0.0506591	0.037631	0.161108	0.00448572	0.46858	0.0577196	0.374736	0.0672335	0.0499779	0.0365958	0.141211	0.245896	0.0266303
1010	-47.35516	-70.98474	23.62957	0.140364	0.177442	0.0993137	0.121179	0.0424138	0.267364	0.151923	0.140364	0	0	0	0	0	0	0.177442	0	0	0	0	0	0.0993137	0	0	0	0	0.121179	0	0	0	0.0424138	0	0	0.267364	0	0.151923	0.183747	0.0235653	0.106474	0.117549	0.041509	0.124388	0.0128269	0.38994	0.0681621	0.292835	0.0647577	0.157677	0.183999	0.0321721	0.199376	0.00102164
1020	-49.84518	-73.47476	23.62957	0.20817	0.198764	0.0381435	0.162919	0.0222788	0.329043	0.0406813	0.20817	0	0	0	0	0	0	0.198764	0	0	0	0	0	0.0381435	0	0	0	0	0.162919	0	0	0	0.0222788	0	0	0.329043	0	0.0406813	0.158059	0.0225832	0.102926	0.112651	0.0653735	0.149814	0.0149043	0.373689	0.0809282	0.137901	0.00801544	0.127005	0.364429	0.0808602	0.200535	0.000326922
1030	-48.5505	-72.18007	23.62957	0.183483	0.392133	0.084031	0.176565	0.0422464	0.0499736	0.0715684	0.183483	0	0	0	0	0	0	0.392133	0	0	0	0	0	0.084031	0	0	0	0	0.176565	0	0	0	0.0422464	0	0	0.0499736	0	0.0715684	0.143439	0.0258383	0.0659231	0.0884469	0.0496558	0.191998	0.035232	0.399467	0.125709	0.329688	0.0442257	0.0475081	0.0787652	0.265982	0.104522	0.003599
1040	-54.7368	-78.36638	23.62957	0.133926	0.246784	0.177828	0.19017	0.0196661	0.142025	0.0896014	0.133926	0	0	0	0	0	0	0.246784	0	0	0	0	0	0.177828	0	0	0	0	0.19017	0	0	0	0.0196661	0	0	0.142025	0	0.0896014	0.198215	0.0670409	0.0860345	0.113017	0.152286	0.145995	0.0404643	0.196947	0.0656938	0.0570344	0.20957	0.232893	0.0920172	0.288833	0.0528915	0.00106627
1050	-48.80036	-72.42993	23.62957	0.0872899	0.492261	0.042464	0.144624	0.159265	0.0363372	0.0377587	0.0872899	0	0	0	0	0	0	0.492261	0	0	0	0	0	0.042464	0	0	0	0	0.144624	0	0	0	0.159265	0	0	0.0363372	0	0.0377587	0.245175	0.0400651	0.0704291	0.0995348	0.0105917	0.18089	0.0330859	0.320228	0.130022	0.110186	0.0202596	0.181114	0.140532	0.166331	0.242566	0.00898813
1060	-51.98641	-75.61598	23.62957	0.0837321	0.312101	0.118843	0.0526028	0.231769	0.0511519	0.1498	0.0837321	0	0	0	0	0	0	0.312101	0	0	0	0	0	0.118843	0	0	0	0	0.0526028	0	0	0	0.231769	0	0	0.0511519	0	0.1498	0.322803	0.0572452	0.140955	0.142216	0.0146017	0.191402	0.0883664	0.0424111	0.0495128	0.274403	0.0376108	0.238592	0.0669059	0.262074	0.00204097	0.0688614
1070	-49.22838	-72.85796	23.62957	0.130521	0.267529	0.0648444	0.0568325	0.293141	0.0680077	0.119125	0.130521	0	0	0	0	0	0	0.267529	0	0	0	0	0	0.0648444	0	0	0	0	0.0568325	0	0	0	0.293141	0	0	0.0680077	0	0.119125	0.263405	0.0506586	0.13663	0.145688	0.0220193	0.0705232	0.0216142	0.289462	0.300751	0.0588512	0.108907	0.228936	0.0819262	0.0868417	0.0540664	0.0797205
1080	-48.46303	-72.0926	23.62957	0.0383214	0.120788	0.182238	0.131162	0.257844	0.19681	0.0728375	0.0383214	0	0	0	0	0	0	0.120788	0	0	0	0	0	0.182238	0	0	0	0	0.131162	0	0	0	0.257844	0	0	0.19681	0	0.0728375	0.143812	0.0355241	0.053022	0.0856738	0.0288238	0.0521594	0.00598232	0.595003	0.172284	0.155255	0.0720176	0.0862307	0.0349497	0.229097	0.0499171	0.200248
1090	-47.97574	-71.60532	23.62957	0.142805	0.138733	0.215175	0.20103	0.0476708	0.208057	0.0465286	0.142805	0	0	0	0	0	0	0.138733	0	0	0	0	0	0.215175	0	0	0	0	0.20103	0	0	0	0.0476708	0	0	0.208057	0	0.0465286	0.189391	0.0414351	0.0618446	0.0999294	0.0336199	0.0391079	0.0128484	0.521824	0.138642	0.152077	0.0424469	0.140312	0.272583	0.0502851	0.138154	0.0654991
1100	-50.92691	-74.55649	23.62957	0.127559	0.152893	0.246776	0.0987773	0.115134	0.229293	0.0295675	0.127559	0	0	0	0	0	0	0.152893	0	0	0	0	0	0.246776	0	0	0	0	0.0987773	0	0	0	0.115134	0	0	0.229293	0	0.0295675	0.168649	0.0394113	0.040319	0.0701592	0.0299379	0.120555	0.0430861	0.487883	0.073086	0.234762	0.0108065	0.0427456	0.0599519	0.0485731	0.507479	0.0225957
1110	-53.609	-77.23857	23.62957	0.136035	0.0939808	0.153633	0.372885	0.10937	0.101968	0.0321281	0.136035	0	0	0	0	0	0	0.0939808	0	0	0	0	0	0.153633	0	0	0	0	0.372885	0	0	0	0.10937	0	0	0.101968	0	0.0321281	0.47066	0.0375933	0.158079	0.0999663	0.0151974	0.153461	0.0327233	0.0323189	0.166818	0.156125	0.15987	0.0493359	0.314215	0.0560619	0.0924414	0.00513295
1120	-50.44002	-74.0696	23.62957	0.126049	0.220884	0.142355	0.0920478	0.211737	0.147496	0.0594321	0.126049	0	0	0	0	0	0	0.220884	0	0	0	0	0	0.142355	0	0	0	0	0.0920478	0	0	0	0.211737	0	0	0.147496	0	0.0594321	0.2727	0.0577715	0.0872859	0.168323	0.0231023	0.0698975	0.115583	0.205336	0.120975	0.0409693	0.250644	0.00736413	0.0441086	0.158298	0.326505	0.0511362
1130	-51.67499	-75.30456	23.62957	0.156884	0.325862	0.0393818	0.303787	0.0514896	0.0520288	0.0705669	0.156884	0	0	0	0	0	0	0.325862	0	0	0	0	0	0.0393818	0	0	0	0	0.303787	0	0	0	0.0514896	0	0	0.0520288	0	0.0705669	0.289091	0.0229417	0.130246	0.145579	0.0160371	0.231634	0.150622	0.0138491	0.0740928	0.111228	0.15497	0.0416604	0.339868	0.0742045	0.162526	0.0414506
1140	-51.38357	-75.01315	23.62957	0.273887	0.353994	0.0736089	0.107467	0.0388401	0.0475237	0.10468	0.273887	0	0	0	0	0	0	0.353994	0	0	0	0	0	0.0736089	0	0	0	0	0.107467	0	0	0	0.0388401	0	0	0.0475237	0	0.10468	0.216813	0.0289646	0.16444	0.179778	0.0202474	0.173265	0.190165	0.0263262	0.200363	0.106381	0.13351	0.190428	0.10163	0.0668518	0.194503	0.00633217
